name,address,city,state,zip_code,country,latitude,longitude
"Kentucky Fried Chicken - Apple Valley, CA - 18447 Highway 18",18447 Highway 18,Apple Valley,CA,92307,US,34.53901836,-117.26159781
"Kentucky Fried Chicken - Arcadia, CA - 849 South Baldwin",849 South Baldwin,Arcadia,CA,91007,US,34.13024744,-118.05497275
"Kentucky Fried Chicken - Atascadero, CA - 4500 San Palo",4500 San Palo,Atascadero,CA,93422,US,35.49592143,-120.6827505
"Kentucky Fried Chicken - Atwater, CA - 1395 Atwater Boulevard",1395 Atwater Boulevard,Atwater,CA,95301,US,37.34685706,-120.61064362
KFC 13366 Lincoln Way,13366 Lincoln Way,Auburn,CA,95603,US,38.922034,-121.056697
KFC 2400 Grass Valley Highway,2400 Grass Valley Highway,Auburn,CA,95603,US,38.9362359,-121.0935413
"Kentucky Fried Chicken - Baker, CA - 72922 Baker Blvd",72922 Baker Blvd,Baker,CA,92309,US,35.27738049,-116.05719644
KFC 11935 Rosedale Hwy,11935 Rosedale Hwy,Bakersfield,CA,93312,US,35.383552,-119.1061523
KFC 2674 Mount Vernon Avenue,2674 Mount Vernon Avenue,Bakersfield,CA,93305,US,35.4012895,-118.9675983
KFC 3011 Brundage Ln,3011 Brundage Ln,Bakersfield,CA,93304,US,35.3538221,-119.0381031
KFC 6320 White Ln,6320 White Ln,Bakersfield,CA,93309,US,35.3185138,-119.0732642
"Kentucky Fried Chicken - Baldwin Park, CA - 14200 Ramona Boulevard",14200 Ramona Boulevard,Baldwin Park,CA,91706,US,34.08500709,-117.96434597
"Kentucky Fried Chicken - Banning, CA - 1930 West Ramsey Street",1930 West Ramsey Street,Banning,CA,92220,US,33.92510732,-116.89782756
KFC 110 Coolwater Lane,110 Coolwater Lane,Barstow,CA,92311,US,34.8935299,-117.0047335
KFC 110 Coolwater Lane,110 Coolwater Lane,Barstow,CA,92311,US,34.8935299,-117.0047335
"Kentucky Fried Chicken - Bell Gardens, CA - 5735 Florence",5735 Florence,Bell Gardens,CA,90201,US,33.96795675,-118.16341223
"Kentucky Fried Chicken - Bermuda Dunes, CA - 41800 Washington St",41800 Washington St,Bermuda Dunes,CA,92203,US,33.74516604,-116.30352668
"Kentucky Fried Chicken - Bishop, CA - 1006 North Main Street",1006 North Main Street,Bishop,CA,93514,US,37.37149351,-118.39508464
"Kentucky Fried Chicken - Bonita, CA - 5080 Bonita Road",5080 Bonita Road,Bonita,CA,91902,US,32.67017107,-117.02194619
"Kentucky Fried Chicken - Brawley, CA - 215 West Main",215 West Main,Brawley,CA,92227,US,32.97888774,-115.54436068
KFC 6371 Lone Tree Way,6371 Lone Tree Way,Brentwood,CA,94513,US,37.9610616,-121.7341425
KFC 7810 Brentwood Boulevard,7810 Brentwood Boulevard,Brentwood,CA,94513,US,37.9432529,-121.695729
"Kentucky Fried Chicken - Buena Park, CA - 6851 Beach Blvd",6851 Beach Blvd,Buena Park,CA,90621,US,33.8607896,-117.99846662
"Kentucky Fried Chicken - Burbank, CA - 3530 W. Victory Blvd",3530 W. Victory Blvd,Burbank,CA,91505,US,34.1845086,-118.3501363
"Kentucky Fried Chicken - Calexico, CA - 213 East Cole Road",213 East Cole Road,Calexico,CA,92231,US,32.69436911,-115.49536303
"Kentucky Fried Chicken - Camarillo, CA - 2350 Las Posas Road",2350 Las Posas Road,Camarillo,CA,93010,US,34.23497281,-119.03822573
"Kentucky Fried Chicken - Campbell, CA - 1805 Winchester Road",1805 Winchester Road,Campbell,CA,95008,US,37.29090407,-121.950104
KFC 20101 Sherman Way,20101 Sherman Way,Canoga Park,CA,91306,US,34.2020801,-118.5713247
KFC 21930 Sherman Way,21930 Sherman Way,Canoga Park,CA,91303,US,34.2007712,-118.6055934
"Kentucky Fried Chicken - Canyon Country, CA - 19307 Soledad Canyon Rd",19307 Soledad Canyon Rd,Canyon Country,CA,91351,US,34.4161243,-118.47329418
"Kentucky Fried Chicken - Capitola, CA - 2120 41st Avenue",2120 41st Avenue,Capitola,CA,95010,US,36.9793275,-121.96454758
"Kentucky Fried Chicken - Carlsbad, CA - 745 Carlsbad Village Drive",745 Carlsbad Village Drive,Carlsbad,CA,92008,US,33.1607014,-117.34606709
KFC 18401 S. Avalon Blvd,18401 S. Avalon Blvd,Carson,CA,90746,US,33.8660956,-118.265878
KFC 545 East Sepulveda,545 East Sepulveda,Carson,CA,90745,US,33.8080814,-118.2653276
KFC 619 W Carson Street,619 W Carson Street,Carson,CA,90745,US,33.8318462,-118.2864391
"Kentucky Fried Chicken - Castro Valley, CA - 3625 Castro Valley Blvd",3625 Castro Valley Blvd,Castro Valley,CA,94546,US,37.69471219,-122.07195633
"Kentucky Fried Chicken - Cathedral City, CA - 32120 Date Palm Drive",32120 Date Palm Drive,Cathedral City,CA,92234,US,33.81505181,-116.45768431
"Kentucky Fried Chicken - Ceres, CA - 2040 Whitmore Avenue",2040 Whitmore Avenue,Ceres,CA,95307,US,37.59428644,-120.95767064
"Kentucky Fried Chicken - Chico, CA - 1980 E. 20th Street",1980 E. 20th Street,Chico,CA,95928,US,39.72754285,-121.80345658
"Kentucky Fried Chicken - Chino, CA - 12862 Central Avenue",12862 Central Avenue,Chino,CA,91710,US,34.01982449,-117.68977371
"Kentucky Fried Chicken - Chino Hills, CA - 4135 Chino Hills Parkway",4135 Chino Hills Parkway,Chino Hills,CA,91709,US,33.982305,-117.71420991
"Kentucky Fried Chicken - Chowchilla, CA - 1105 E Robertson Blvd",1105 E Robertson Blvd,Chowchilla,CA,93610,US,37.12697693,-120.24737321
KFC 1327 Broadway,1327 Broadway,Chula Vista,CA,91911,US,32.602808,-117.078067
KFC 1361 Medical Center Drive,1361 Medical Center Drive,Chula Vista,CA,91911,US,32.6155655,-117.0263957
KFC 461 3rd Ave,461 3rd Ave,Chula Vista,CA,91910,US,32.63603,-117.077477
KFC 7098 Auburn Boulevard,7098 Auburn Boulevard,Citrus Heights,CA,95621,US,38.6934538,-121.2932711
KFC 8034 Greenback Lane,8034 Greenback Lane,Citrus Heights,CA,95610,US,38.6782418,-121.264898
KFC 1860 Ashlan Avenue,1860 Ashlan Avenue,Clovis,CA,93611,US,36.7938832,-119.6827931
KFC 198 West Shaw Avenue,198 West Shaw Avenue,Clovis,CA,93612,US,36.808409,-119.713494
"Kentucky Fried Chicken - Coachella, CA - 49950 Harrison St",49950 Harrison St,Coachella,CA,92236,US,33.68787991,-116.18133095
"Kentucky Fried Chicken - Coalinga, CA - 451 E. Elm Avenue",451 E. Elm Avenue,Coalinga,CA,93210,US,36.1434947,-120.35719988
"Kentucky Fried Chicken - Colton, CA - 792 West Valley Blvd",792 West Valley Blvd,Colton,CA,92324,US,34.06814515,-117.335154
KFC 103 North Central Avenue,103 North Central Avenue,Compton,CA,90220,US,33.8959487,-118.2519434
KFC 221 South Long Beach Blvd,221 South Long Beach Blvd,Compton,CA,90221,US,33.8944182,-118.2083001
KFC 2160 Monument Boulevard,2160 Monument Boulevard,Concord,CA,94520,US,37.9572677,-122.0370196
KFC 4660 Clayton Road,4660 Clayton Road,Concord,CA,94521,US,37.9618874,-121.98482
KFC 1151 W 6th St,1151 W 6th St,Corona,CA,92882,US,33.8776207,-117.5854381
KFC 1300 E. Ontario Avenue,1300 E. Ontario Avenue,Corona,CA,92881,US,33.8457865,-117.5387869
"Kentucky Fried Chicken - Coronado, CA - 100 B Ave",100 B Ave,Coronado,CA,92118,US,32.6977182,-117.1702474
"Kentucky Fried Chicken - Costa Mesa, CA - 465 E 17th St",465 E 17th St,Costa Mesa,CA,92627,US,33.62908833,-117.91035633
"Kentucky Fried Chicken - Covina, CA - 1057 N. Grand Avenue",1057 N. Grand Avenue,Covina,CA,91724,US,34.09878202,-117.87297806
"Kentucky Fried Chicken - Cupertino, CA - 10520 S De Anza Blvd",10520 S De Anza Blvd,Cupertino,CA,95014,US,37.31559065,-122.03173675
"Kentucky Fried Chicken - Cypress, CA - 9041 Valley View Street",9041 Valley View Street,Cypress,CA,90630,US,33.83089859,-118.02872042
KFC 2815 Geneva Avenue,2815 Geneva Avenue,Daly City,CA,94014,US,37.7069556,-122.4144393
KFC 287 Westmoor Ave,287 Westmoor Ave,Daly City,CA,94015,US,37.682901,-122.4885692
"Kentucky Fried Chicken - Davis, CA - 1617 Research Park Dr",1617 Research Park Dr,Davis,CA,95616,US,38.54010126,-121.73254204
"Kentucky Fried Chicken - Delano, CA - 812 Cecil Avenue",812 Cecil Avenue,Delano,CA,93215,US,35.77560609,-119.24753458
"Kentucky Fried Chicken - Desert Hot Springs, CA - 13947 Palm Drive",13947 Palm Drive,Desert Hot Springs,CA,92240,US,33.94742995,-116.50163496
"Kentucky Fried Chicken - Diamond Bar, CA - 542 N. Diamond Bar Blvd",542 N. Diamond Bar Blvd,Diamond Bar,CA,91765,US,34.02976447,-117.80973052
"Kentucky Fried Chicken - Dinuba, CA - 333 Monte Vista Drive",333 Monte Vista Drive,Dinuba,CA,93618,US,36.54468384,-119.40455293
"Kentucky Fried Chicken - Downey, CA - 7865 East Florence Avenue",7865 East Florence Avenue,Downey,CA,90240,US,33.95485542,-118.13209686
"Kentucky Fried Chicken - Duarte, CA - 1128 East Huntington Drive",1128 East Huntington Drive,Duarte,CA,91010,US,34.13918099,-117.98064201
"Kentucky Fried Chicken - Dublin, CA - 6797 Village Parkway",6797 Village Parkway,Dublin,CA,94568,US,37.70659859,-121.92347804
KFC 2949 Jamacha Road,2949 Jamacha Road,El Cajon,CA,92019,US,32.7948744,-116.9358146
KFC 555 N 2nd St,555 N 2nd St,El Cajon,CA,92021,US,32.8013331,-116.9353462
KFC 724 Fletcher Pky,724 Fletcher Pky,El Cajon,CA,92020,US,32.8081624,-116.9717712
"Kentucky Fried Chicken - El Centro, CA - 1775 South Imperial",1775 South Imperial,El Centro,CA,92243,US,32.77747359,-115.56916822
"Kentucky Fried Chicken - El Monte, CA - 3814 North Peck Road",3814 North Peck Road,El Monte,CA,91732,US,34.07464873,-118.02221735
KFC 2330 Longport Court,2330 Longport Court,Elk Grove,CA,95758,US,38.424988,-121.481137
KFC 8579 Elk Grove Boulevard,8579 Elk Grove Boulevard,Elk Grove,CA,95624,US,38.40948,-121.3858894
"Kentucky Fried Chicken - Emeryville, CA - 4501 San Pablo Avenue",4501 San Pablo Avenue,Emeryville,CA,94608,US,37.83444307,-122.28122729
KFC 2429 East Valley Parkway,2429 East Valley Parkway,Escondido,CA,92027,US,33.141502,-117.041962
KFC 639 N. Broadway,639 N. Broadway,Escondido,CA,92025,US,33.1279265,-117.084655
"Kentucky Fried Chicken - Eureka, CA - 2245 Broadway",2245 Broadway,Eureka,CA,95501,US,40.787189,-124.18031
"Kentucky Fried Chicken - Fair Oaks, CA - 8810 Madison Avenue",8810 Madison Avenue,Fair Oaks,CA,95628,US,38.66362392,-121.22942525
"Kentucky Fried Chicken - Fairfield, CA - 2263 N. Texas Street",2263 N. Texas Street,Fairfield,CA,94533,US,38.26979463,-122.03452708
"Kentucky Fried Chicken - Fallbrook, CA - 1077 S Mission Rd",1077 S Mission Rd,Fallbrook,CA,92028,US,33.37338357,-117.25394812
"Kentucky Fried Chicken - Folsom, CA - 2535 Iron Point Road",2535 Iron Point Road,Folsom,CA,95630,US,38.6467392,-121.11748262
KFC 14570 Baseline Avenue,14570 Baseline Avenue,Fontana,CA,92336,US,34.1218014,-117.4871044
KFC 16931 Foothill Blvd,16931 Foothill Blvd,Fontana,CA,92335,US,34.1063741,-117.434848
KFC 9758 Sierra Ave,9758 Sierra Ave,Fontana,CA,92335,US,34.0764762,-117.4360633
"Kentucky Fried Chicken - Fountain Valley, CA - 17239 Brookhurst Street",17239 Brookhurst Street,Fountain Valley,CA,92708,US,33.71278815,-117.95498099
"Kentucky Fried Chicken - Fremont, CA - 4961 Mowry Avenue",4961 Mowry Avenue,Fremont,CA,94538,US,37.53747496,-121.99815039
KFC 1110 C Street,1110 C Street,Fresno,CA,93706,US,36.7295043,-119.7992064
KFC 2031 North Blackstone Avenue,2031 North Blackstone Avenue,Fresno,CA,93703,US,36.7692597,-119.790998
KFC 3218 East Jensen,3218 East Jensen,Fresno,CA,93706,US,36.7067272,-119.7712511
KFC 4175 West Shaw,4175 West Shaw,Fresno,CA,93722,US,36.8079255,-119.8663229
KFC 4909 East McKinley Avenue,4909 East McKinley Avenue,Fresno,CA,93727,US,36.7652463,-119.7313076
KFC 4948 East Cesar Chavez Boulevard,4948 East Cesar Chavez Boulevard,Fresno,CA,93727,US,36.7355643,-119.7307397
KFC 7152 North Blackstone Avenue,7152 North Blackstone Avenue,Fresno,CA,93650,US,36.8401141,-119.7898594
"Kentucky Fried Chicken - Fullerton, CA - 1889 West Malvern Ave",1889 West Malvern Ave,Fullerton,CA,92833,US,33.87762239,-117.96130697
"Kentucky Fried Chicken - Galt, CA - 10350 Twin Cities Road",10350 Twin Cities Road,Galt,CA,95632,US,38.2902052,-121.3090067
KFC 12042 Valley View Blvd,12042 Valley View Blvd,Garden Grove,CA,92845,US,,
KFC 8971 Westminster Ave,8971 Westminster Ave,Garden Grove,CA,92844,US,33.7597878,-117.972938
"Kentucky Fried Chicken - Gardena, CA - 1078 Rosecrans Avenue",1078 Rosecrans Avenue,Gardena,CA,90247,US,33.90165939,-118.29303766
"Kentucky Fried Chicken - Gilroy, CA - 8080 Wren Ave",8080 Wren Ave,Gilroy,CA,95020,US,37.0145233,-121.58641717
"Kentucky Fried Chicken - Glendale, CA - 200 N Verdugo Rd",200 N Verdugo Rd,Glendale,CA,91206,US,34.14819449,-118.23530262
"Kentucky Fried Chicken - Goleta, CA - 5697 Calle Real",5697 Calle Real,Goleta,CA,93117,US,34.4407835,-119.8234121
"Kentucky Fried Chicken - Grass Valley, CA - 1983 Nevada City Hwy",1983 Nevada City Hwy,Grass Valley,CA,95945,US,39.23704683,-121.03681277
"Kentucky Fried Chicken - Hanford, CA - 412 N. Redington",412 N. Redington,Hanford,CA,93230,US,36.3287313,-119.64960289
"Kentucky Fried Chicken - Hawthorne, CA - 11523 Hawthorne Blvd",11523 Hawthorne Blvd,Hawthorne,CA,90250,US,33.92955687,-118.35303904
"Kentucky Fried Chicken - Hayward, CA - 1299 West Tennyson Road",1299 West Tennyson Road,Hayward,CA,94544,US,37.631638,-122.07903814
KFC 2890 West Florida Avenue,2890 West Florida Avenue,Hemet,CA,92545,US,33.7477115,-117.002022
KFC 3440 East Florida Avenue,3440 East Florida Avenue,Hemet,CA,92544,US,33.7477149,-116.9216788
"Kentucky Fried Chicken - Hesperia, CA - 16800 Main Street",16800 Main Street,Hesperia,CA,92345,US,34.42123536,-117.29650625
"Kentucky Fried Chicken - Highland, CA - 7347 Boulder Avenue",7347 Boulder Avenue,Highland,CA,92346,US,34.12025992,-117.19471195
"Kentucky Fried Chicken - Hollister, CA - 191 McCray Street",191 McCray Street,Hollister,CA,95023,US,36.85453611,-121.39867096
KFC 19091 Brookhurst Street,19091 Brookhurst Street,Huntington Beach,CA,92646,US,33.6854002,-117.9545488
KFC 8142 Talbert Ave,8142 Talbert Ave,Huntington Beach,CA,92646,US,33.7010744,-117.9867575
"Kentucky Fried Chicken - Huntington Park, CA - 3100 E Gage Ave",3100 E Gage Ave,Huntington Park,CA,90255,US,33.98049716,-118.2122622
"Kentucky Fried Chicken - Imperial Beach, CA - 1056 13th St",1056 13th St,Imperial Beach,CA,91932,US,32.5772417,-117.1059997
KFC 42750 A Jackson Street,42750 A Jackson Street,Indio,CA,92203,US,33.7386532,-116.2150877
KFC 81769 US Highway 111,81769 US Highway 111,Indio,CA,92201,US,,
"Kentucky Fried Chicken - Industry, CA - 17901 Colima Road",17901 Colima Road,Industry,CA,91748,US,33.99031302,-117.913077
"Kentucky Fried Chicken - Inglewood, CA - 2941 West Imperial Hwy",2941 West Imperial Hwy,Inglewood,CA,90303,US,33.93139312,-118.32560782
KFC 14705 Jeffrey Rd,14705 Jeffrey Rd,Irvine,CA,92618,US,33.6892571,-117.7714002
KFC 15463 Culver Drive,15463 Culver Drive,Irvine,CA,92604,US,33.6944706,-117.7991497
"Kentucky Fried Chicken - Jackson, CA - 531 Highway 49",531 Highway 49,Jackson,CA,95642,US,38.34357731,-120.76910274
"Kentucky Fried Chicken - Kerman, CA - 157 South Madera",157 South Madera,Kerman,CA,93630,US,36.73368648,-120.06057696
"Kentucky Fried Chicken - King City, CA - 1300 Broadway Circle",1300 Broadway Circle,King City,CA,93930,US,36.20329989,-121.13774434
"Kentucky Fried Chicken - La Habra, CA - 450 North Harbor",450 North Harbor,La Habra,CA,90631,US,33.93568495,-117.93270743
"Kentucky Fried Chicken - La Mirada, CA - 13970 Imperial Highway",13970 Imperial Highway,La Mirada,CA,90638,US,33.91680484,-118.03413195
"Kentucky Fried Chicken - La Puente, CA - 939 North Hacienda Blvd",939 North Hacienda Blvd,La Puente,CA,91744,US,34.0369613,-117.9502325
KFC 31257 Riverside Drive,31257 Riverside Drive,Lake Elsinore,CA,92530,US,33.68287,-117.36826
KFC 321 Summerhill Drive,321 Summerhill Drive,Lake Elsinore,CA,92532,US,33.6640688,-117.2989981
"Kentucky Fried Chicken - Lake Forest, CA - 24541 Trabuco Road",24541 Trabuco Road,Lake Forest,CA,92630,US,33.6549949,-117.7017266
"Kentucky Fried Chicken - Lakeside, CA - 12061 Woodside Ave",12061 Woodside Ave,Lakeside,CA,92040,US,32.85558582,-116.93211866
"Kentucky Fried Chicken - Lakewood, CA - 4917 Bellflower Blvd",4917 Bellflower Blvd,Lakewood,CA,90713,US,33.84769202,-118.12536942
KFC 1827 E. Ave. J,1827 E. Ave. J,Lancaster,CA,93535,US,34.690057,-118.096261
KFC 43559 10th Street West,43559 10th Street West,Lancaster,CA,93534,US,34.6745902,-118.1484334
"Kentucky Fried Chicken - Lathrop, CA - 150 E. Louise Ave",150 E. Louise Ave,Lathrop,CA,95330,US,37.81137673,-121.29274096
"Kentucky Fried Chicken - Lemon Grove, CA - 7012 Broadway",7012 Broadway,Lemon Grove,CA,91945,US,32.74279113,-117.04676837
"Kentucky Fried Chicken - Lemoore, CA - 1019 North Lemoore Avenue",1019 North Lemoore Avenue,Lemoore,CA,93245,US,36.31166993,-119.78121134
"Kentucky Fried Chicken - Lincoln, CA - 35 Lincoln Blvd",35 Lincoln Blvd,Lincoln,CA,95648,US,38.8709658,-121.2983575
"Kentucky Fried Chicken - Livermore, CA - 6061 Northfront Road",6061 Northfront Road,Livermore,CA,94550,US,37.71082423,-121.72296038
"Kentucky Fried Chicken - Lockeford, CA - 18780 N Highway 88",18780 N Highway 88,Lockeford,CA,95237,US,38.15466397,-121.1551419
"Kentucky Fried Chicken - Lodi, CA - 2712 W. Kettleman Lane",2712 W. Kettleman Lane,Lodi,CA,95242,US,38.11494742,-121.30928794
"Kentucky Fried Chicken - Loma Linda, CA - 24866 Redlands Blvd",24866 Redlands Blvd,Loma Linda,CA,92354,US,34.06333825,-117.26218522
"Kentucky Fried Chicken - Lomita, CA - 26715 Western Ave",26715 Western Ave,Lomita,CA,90717,US,33.77850836,-118.31015413
"Kentucky Fried Chicken - Lompoc, CA - 1401 North H Street",1401 North H Street,Lompoc,CA,93436,US,34.66108235,-120.45798216
KFC 1601 East Seventh Street,1601 East Seventh Street,Long Beach,CA,90813,US,,
KFC 1601 West Willow Street,1601 West Willow Street,Long Beach,CA,90810,US,33.804462,-118.214498
KFC 209 E. Pacific Coast Highway,209 E. Pacific Coast Highway,Long Beach,CA,90806,US,33.7901248,-118.190762
KFC 2970 Bellflower Boulevard,2970 Bellflower Boulevard,Long Beach,CA,90815,US,33.8098153,-118.1235222
KFC 4001 East Anaheim Street,4001 East Anaheim Street,Long Beach,CA,90804,US,33.7828318,-118.1455578
KFC 4528 Atlantic Avenue,4528 Atlantic Avenue,Long Beach,CA,90807,US,33.8411805,-118.1848654
KFC 10501 W Pico Blvd,10501 W Pico Blvd,Los Angeles,CA,90064,US,34.0452902,-118.4192398
KFC 1148 W Manchester Ave,1148 W Manchester Ave,Los Angeles,CA,90044,US,33.9597446,-118.2954785
KFC 11864 Wilmington Ave,11864 Wilmington Ave,Los Angeles,CA,90059,US,33.9248715,-118.238659
KFC 11900 Wilshire Blvd,11900 Wilshire Blvd,Los Angeles,CA,90025,US,34.0463898,-118.4643377
KFC 1244 S. La Brea Ave,1244 S. La Brea Ave,Los Angeles,CA,90019,US,34.0522805,-118.3437165
KFC 126 Vermont Avenue,126 Vermont Avenue,Los Angeles,CA,90004,US,34.0723446,-118.2914018
KFC 1400 Glendale Blvd,1400 Glendale Blvd,Los Angeles,CA,90026,US,34.0798273,-118.2598419
KFC 1425 West Martin Luther King Boulevard,1425 West Martin Luther King Boulevard,Los Angeles,CA,90062,US,34.0109173,-118.3010213
KFC 1550 S. La Cienega Blvd,1550 S. La Cienega Blvd,Los Angeles,CA,90035,US,34.049565,-118.3760353
KFC 1601 Crenshaw Blvd,1601 Crenshaw Blvd,Los Angeles,CA,90019,US,34.0445753,-118.328827
KFC 2801 North Broadway,2801 North Broadway,Los Angeles,CA,90031,US,34.0738677,-118.2129086
KFC 2801 West Olympic Boulevard,2801 West Olympic Boulevard,Los Angeles,CA,90006,US,,
KFC 2809 South Figueroa,2809 South Figueroa,Los Angeles,CA,90007,US,,
KFC 3061 Sawtelle Blvd,3061 Sawtelle Blvd,Los Angeles,CA,90066,US,,
KFC 320 North Soto,320 North Soto,Los Angeles,CA,90033,US,,
KFC 340 North Western Avenue,340 North Western Avenue,Los Angeles,CA,90004,US,,
KFC 380 World Way,380 World Way,Los Angeles,CA,90045,US,,
KFC 380 World Way,380 World Way,Los Angeles,CA,90045,US,,
KFC 4270 South Central Ave,4270 South Central Ave,Los Angeles,CA,90011,US,,
KFC 5130 Obama Blvd,5130 Obama Blvd,Los Angeles,CA,90016,US,,
KFC 5220 W Centinela Ave,5220 W Centinela Ave,Los Angeles,CA,90045,US,,
KFC 5720 S. Vermont Avenue,5720 S. Vermont Avenue,Los Angeles,CA,90037,US,,
KFC 5811 Whittier Blvd,5811 Whittier Blvd,Los Angeles,CA,90022,US,,
KFC 5925 West Third Street,5925 West Third Street,Los Angeles,CA,90036,US,,
KFC 624 South Lorena,624 South Lorena,Los Angeles,CA,90023,US,,
KFC 6421 York Blvd,6421 York Blvd,Los Angeles,CA,90042,US,,
KFC 708 South Broadway,708 South Broadway,Los Angeles,CA,90014,US,,
KFC 8500 Lincoln Blvd,8500 Lincoln Blvd,Los Angeles,CA,90045,US,,
KFC 8515 S. Central Ave,8515 S. Central Ave,Los Angeles,CA,90001,US,,
"Kentucky Fried Chicken - Los Banos, CA - 748 West Pacheco Boulevard",748 West Pacheco Boulevard,Los Banos,CA,93635,US,37.05732444,-120.86213784
"Kentucky Fried Chicken - Lower Lake, CA - 9750 Highway 53",9750 Highway 53,Lower Lake,CA,95457,US,38.91219223,-122.61180014
"Kentucky Fried Chicken - Lynwood, CA - 4339 E. Imperial Highway",4339 E. Imperial Highway,Lynwood,CA,90262,US,33.9311549,-118.18489674
KFC 1144 Country Club Drive,1144 Country Club Drive,Madera,CA,93638,US,,
KFC 32603 Avenue 7,32603 Avenue 7,Madera,CA,93637,US,,
"Kentucky Fried Chicken - Manteca, CA - 1211 E. Yosemite Avenue",1211 E. Yosemite Avenue,Manteca,CA,95336,US,37.79788938,-121.19787971
"Kentucky Fried Chicken - Martinez, CA - 1170 Arnold Drive",1170 Arnold Drive,Martinez,CA,94553,US,37.99343179,-122.10170679
"Kentucky Fried Chicken - Maywood, CA - 4025 Slauson Avenue",4025 Slauson Avenue,Maywood,CA,90270,US,33.98829302,-118.19340601
